source,target,weight
chocolate,golden,1
biggest,day,1
biggest,holders,1
biggest,bars,1
biggest,wonka,1
biggest,randomly,1
biggest,ticket,1
biggest,world,1
biggest,chocolate,1
owner,mysterious,1
owner,golden,1
owner,biggest,1
depp,mysterious,1
original,dark,1
easier,film,1
easier,flows,1
easier,contrast,1
deep,children,1
deep,wonka,1
deep,characters,1
deep,connotations,1
burton,main,1
burton,deep,1
whole,film,1
whole,point,1
risk,whole,1
children,whole,1
welfare,whole,1
little,darkness,1
little,bit,1
maker,little,1
candy,little,1
deep,lines,1
connotations,main,1
sins,main,1
viewing,colourful,1
easier,dark,1
wonderful,performances,1
sets,wonderful,1
colourful,performances,1
colourful,sets,1
viewing,wonderful,1
first,performances,1
main,characters,1
first,sets,1
first,viewing,1
main,lines,1
main,sins,1
main,children,1
main,wonka,1
day,mysterious,1
family,last,1
aware,songs,1
childish,pointless,1
oompa,face,1
oompa,loompas,1
fact,oompa,1
sorry,flashback,1
childhood,sorry,1
flashbacks,sorry,1
willie,sorry,1
movie,hilarious,1
retarded,story,1
retarded,factory,1
retarded,chocolate,1
retarded,play,1
commercial,retarded,1
wonka,retarded,1
willie,retarded,1
everyone,childish,1
childish,mrs.,1
scary,factory,1
childish,gloop,1
tim,better,1
movie,original,1
skeptical,movie,1
bit,original,1
bit,skeptical,1
little,movie,1
little,bit,1
factory,great,1
chocolate,great,1
charlie,great,1
adaptation,great,1
upset,rocked,1
major,actors/actresses,1
major,thing,1
robot,hospital,1
scary,story,1
scary,chocolate,1
family,unknown,1
little,factory,1
little,play,1
little,commercial,1
little,wonka,1
little,willie,1
little,depp,1
little,johnny,1
great,movie,1
casting,great,1
modern,genius,1
modern,elfman,1
modern,danny,1
original,modern,1
quirky,songs,1
quirky,loompa,1
quirky,oompa,1
little,chocolate,1
little,story,1
scary,play,1
nervous,johnny,1
scary,commercial,1
scary,wonka,1
scary,willie,1
depp,retarded,1
depp,scary,1
johnny,retarded,1
johnny,scary,1
nervous,story,1
nervous,factory,1
nervous,chocolate,1
nervous,play,1
nervous,commercial,1
nervous,wonka,1
nervous,willie,1
nervous,depp,1
burton,better,1
better,job,1
better,movie,1
joy,mysterious,1
pride,worried,1
pride,last,1
pride,unknown,1
pride,mysterious,1
pride,supportive,1
bucket,worried,1
bucket,last,1
bucket,unknown,1
bucket,mysterious,1
bucket,supportive,1
charlie,worried,1
charlie,last,1
charlie,unknown,1
charlie,mysterious,1
charlie,supportive,1
joy,supportive,1
joy,unknown,1
cast,perfect,1
joy,last,1
family,mysterious,1
supportive,movie,1
supportive,choice,1
supportive,mark,1
supportive,marky,1
supportive,monkey,1
supportive,remake/re-imagining,1
supportive,burtons,1
supportive,girls,1
supportive,boys,1
supportive,award,1
supportive,competition,1
supportive,day,1
supportive,family,1
joy,worried,1
golden,chocolate,1
golden,bars,1
golden,tickets,1
world,golden,1
character,general,1
characters,general,1
great,dvd,1
movie,great,1
great,september,1
great,bride,1
great,corpse,1
great,team,1
depp,great,1
johnnie,great,1
burton,great,1
tim,great,1
best,wonka,1
depp,hilarious,1
johnnie,hilarious,1
older,films,1
older,anything,1
films,original,1
chocolate,golden,1
greatest,chocolate,1
greatest,bars,1
greatest,tickets,1
greatest,world,1
factory,golden,1
factory,greatest,1
chocolate,greatest,1
original,anything,1
tour,golden,1
tour,greatest,1
wonka,golden,1
wonka,greatest,1
good,night,1
good,family,1
fun,boingo,1
fun,oingo,1
fun,work,1
various,sense,1
various,chocolate,1
various,neglect,1
various,repression,1
various,nature,1
various,eccentric,1
various,reflections,1
terms,emotional,1
terms,eerie,1
terms,uncanny,1
terms,various,1
empathetic,sense,1
empathetic,thing,1
empathetic,chocolate,1
empathetic,neglect,1
empathetic,repression,1
various,thing,1
reflections,uncanny,1
empathetic,eccentric,1
reflections,eerie,1
eerie,thing,1
eerie,chocolate,1
eerie,neglect,1
eerie,repression,1
eerie,nature,1
uncanny,sense,1
uncanny,thing,1
uncanny,chocolate,1
uncanny,neglect,1
uncanny,repression,1
uncanny,nature,1
eccentric,emotional,1
eccentric,eerie,1
eccentric,uncanny,1
reflections,emotional,1
empathetic,nature,1
empathetic,reflections,1
repression,emotional,1
different,neglect,1
different,eccentric,1
different,reflections,1
different,terms,1
different,wonka,1
different,willy,1
child,emotional,1
child,eerie,1
child,uncanny,1
child,various,1
child,empathetic,1
child,different,1
hand,emotional,1
hand,eerie,1
hand,uncanny,1
hand,various,1
different,repression,1
different,chocolate,1
empathetic,terms,1
different,thing,1
wonka,emotional,1
wonka,eerie,1
wonka,uncanny,1
wonka,various,1
wonka,empathetic,1
willy,emotional,1
willy,eerie,1
willy,uncanny,1
willy,various,1
willy,empathetic,1
nature,eerie,1
nature,uncanny,1
nature,various,1
nature,empathetic,1
different,sense,1
eerie,sense,1
emotional,neglect,1
fascinating,bizarreness,1
gleeful,matter,1
gleeful,articulation,1
gleeful,countenance,1
tendencies,mousy,1
tendencies,gleeful,1
agitated,matter,1
agitated,anything,1
agitated,articulation,1
agitated,countenance,1
agitated,tendencies,1
capricious,matter,1
capricious,anything,1
capricious,articulation,1
capricious,countenance,1
capricious,tendencies,1
nothing,mousy,1
gleeful,anything,1
countenance,mousy,1
nothing,agitated,1
mousy,articulation,1
fascinating,senses,1
fascinating,effects,1
fascinating,colors,1
fascinating,designs,1
fascinating,set,1
fascinating,feast,1
fascinating,factory,1
fascinating,willy,1
fascinating,journey,1
bizarre,innovative,1
bizarre,marvelous,1
bizarre,gorgeous,1
bizarre,fascinating,1
mousy,matter,1
mousy,anything,1
nothing,gleeful,1
nothing,capricious,1
emotional,chocolate,1
unadulterated,world,1
unadulterated,anyone,1
unadulterated,concern,1
unadulterated,chocolate,1
unadulterated,proclivity,1
unadulterated,oompa-loompas,1
unadulterated,compassion,1
unadulterated,hermit,1
strange,little,1
strange,zealous,1
strange,unadulterated,1
wonka,little,1
wonka,zealous,1
wonka,unadulterated,1
emotional,sense,1
emotional,thing,1
unadulterated,anything,1
hermit,zealous,1
little,world,1
hermit,little,1
little,anything,1
little,anyone,1
little,concern,1
chocolate,little,1
proclivity,little,1
zealous,world,1
zealous,anything,1
zealous,anyone,1
zealous,concern,1
zealous,chocolate,1
zealous,proclivity,1
oompa-loompas,little,1
oompa-loompas,zealous,1
compassion,little,1
compassion,zealous,1
hand,empathetic,1
hand,different,1
lad,golden,1
indigent,family,1
indigent,things,1
indigent,bucket,1
indigent,charlie,1
indigent,boy,1
wondrous,matter,1
wondrous,family,1
wondrous,dear,1
wondrous,things,1
wondrous,bucket,1
wondrous,charlie,1
wondrous,boy,1
tale,TRUE,1
tale,better,1
tale,bigger,1
tale,little,1
indigent,dear,1
indigent,matter,1
tale,wondrous,1
boy,bigger,1
better,family,1
better,dear,1
better,things,1
bigger,matter,1
bigger,family,1
bigger,dear,1
bigger,things,1
bucket,TRUE,1
bucket,better,1
bucket,bigger,1
charlie,TRUE,1
charlie,better,1
charlie,bigger,1
boy,TRUE,1
boy,better,1
tale,indigent,1
little,tale,1
selfless,golden,1
thrilling,fruitful,1
eccentric,aberration,1
eccentric,imagination,1
eccentric,realms,1
eccentric,adventure,1
eccentric,thrilling,1
masterpiece,awesome,1
masterpiece,fruitful,1
masterpiece,psychedelic,1
masterpiece,eccentric,1
dahl,awesome,1
dahl,fruitful,1
dahl,psychedelic,1
dahl,eccentric,1
version,awesome,1
version,fruitful,1
thrilling,psychedelic,1
thrilling,awesome,1
respects,TRUE,1
psychedelic,adventure,1
respects,better,1
respects,bigger,1
respects,indigent,1
respects,wondrous,1
awesome,aberration,1
imagination,awesome,1
fruitful,aberration,1
fruitful,imagination,1
realms,awesome,1
realms,fruitful,1
adventure,awesome,1
adventure,fruitful,1
psychedelic,aberration,1
psychedelic,imagination,1
psychedelic,realms,1
better,matter,1
things,TRUE,1
dear,TRUE,1
faithful,bucket,1
faithful,nature,1
curious,conditions,1
curious,living,1
curious,family,1
curious,concern,1
curious,ticket,1
curious,lad,1
curious,selfless,1
curious,fun,1
curious,day,1
curious,reason,1
curious,plenty,1
curious,bucket,1
curious,charlie,1
curious,nature,1
faithful,charlie,1
faithful,plenty,1
TRUE,family,1
faithful,reason,1
fun,golden,1
day,golden,1
golden,lad,1
golden,selfless,1
golden,fun,1
golden,day,1
faithful,conditions,1
faithful,living,1
faithful,family,1
faithful,concern,1
faithful,ticket,1
faithful,lad,1
faithful,selfless,1
faithful,fun,1
faithful,day,1
innocuous,conditions,1
innocuous,living,1
innocuous,family,1
innocuous,concern,1
adorable,day,1
adorable,reason,1
adorable,plenty,1
adorable,bucket,1
adorable,charlie,1
adorable,nature,1
highmore,faithful,1
highmore,curious,1
highmore,innocuous,1
highmore,adorable,1
freddy,faithful,1
freddy,curious,1
freddy,innocuous,1
freddy,adorable,1
TRUE,matter,1
adorable,fun,1
adorable,selfless,1
adorable,lad,1
innocuous,plenty,1
innocuous,ticket,1
innocuous,lad,1
innocuous,selfless,1
innocuous,fun,1
innocuous,day,1
innocuous,reason,1
innocuous,bucket,1
adorable,ticket,1
innocuous,charlie,1
innocuous,nature,1
adorable,conditions,1
adorable,living,1
adorable,family,1
adorable,concern,1
fascinating,compensate,1
fascinating,way,1
fun,elfman,1
zany,children,1
zany,talent,1
zany,score,1
zany,elfman,1
zany,danny,1
trippy,experience,1
trippy,film,1
trippy,children,1
trippy,cast,1
trippy,talent,1
trippy,score,1
trippy,elfman,1
trippy,danny,1
splendor,delightful,1
splendor,adorable,1
splendor,fantastic,1
zany,cast,1
zany,film,1
splendor,trippy,1
zany,experience,1
talent,adorable,1
fantastic,experience,1
fantastic,film,1
fantastic,children,1
fantastic,cast,1
fantastic,talent,1
score,delightful,1
score,adorable,1
score,fantastic,1
elfman,delightful,1
elfman,adorable,1
elfman,fantastic,1
danny,delightful,1
danny,adorable,1
danny,fantastic,1
splendor,zany,1
visual,experience,1
adorable,cast,1
wonka,trippy,1
willy,delightful,1
willy,adorable,1
willy,fantastic,1
willy,zany,1
willy,trippy,1
willy,visual,1
interpretation,delightful,1
interpretation,adorable,1
interpretation,fantastic,1
interpretation,zany,1
interpretation,trippy,1
interpretation,visual,1
creepy,delightful,1
creepy,adorable,1
creepy,fantastic,1
wonka,visual,1
wonka,zany,1
visual,film,1
wonka,fantastic,1
visual,children,1
visual,cast,1
visual,talent,1
visual,score,1
visual,elfman,1
visual,danny,1
visual,splendor,1
weirdness,delightful,1
weirdness,adorable,1
weirdness,fantastic,1
weirdness,zany,1
weirdness,trippy,1
weirdness,visual,1
wonka,delightful,1
wonka,adorable,1
talent,delightful,1
adorable,children,1
fascinating,depp,1
tim,hogging,1
tim,uninspired,1
tim,wondrous,1
cinematic,experience,1
wonderful,experience,1
hands,cinematic,1
hands,wonderful,1
wonka,cinematic,1
wonka,wonderful,1
inexplicable,reasons,1
inexplicable,plenty,1
inexplicable,antics,1
bizarre,inexplicable,1
depp,inexplicable,1
johnny,inexplicable,1
treat,inexplicable,1
tim,banal,1
burton,wondrous,1
real,plenty,1
burton,uninspired,1
wonka,wondrous,1
willy,hogging,1
willy,banal,1
willy,uninspired,1
willy,wondrous,1
trip,hogging,1
trip,banal,1
trip,uninspired,1
trip,wondrous,1
crazy,hogging,1
crazy,banal,1
crazy,uninspired,1
crazy,wondrous,1
burton,hogging,1
burton,banal,1
real,reasons,1
real,antics,1
adorable,film,1
crazy,depp,1
crazy,treat,1
crazy,thrilling,1
wild,reasons,1
wild,plenty,1
wild,antics,1
wild,bizarre,1
wild,depp,1
wild,johnny,1
wild,treat,1
wild,thrilling,1
delightful,experience,1
delightful,film,1
children,delightful,1
cast,delightful,1
adorable,experience,1
crazy,johnny,1
crazy,bizarre,1
real,bizarre,1
crazy,antics,1
real,depp,1
real,johnny,1
real,treat,1
thrilling,inexplicable,1
thrilling,real,1
sweet,reasons,1
sweet,plenty,1
sweet,antics,1
sweet,bizarre,1
sweet,depp,1
sweet,johnny,1
sweet,treat,1
sweet,thrilling,1
crazy,reasons,1
crazy,plenty,1
creepy,zany,1
creepy,trippy,1
creepy,visual,1
innovative,depp,1
innovative,bizarreness,1
innovative,compensate,1
innovative,senses,1
innovative,effects,1
marvelous,neverland,1
marvelous,wonka,1
marvelous,depp,1
marvelous,way,1
marvelous,bizarreness,1
marvelous,compensate,1
marvelous,senses,1
marvelous,effects,1
colors,visual,1
colors,innovative,1
colors,marvelous,1
innovative,way,1
innovative,wonka,1
gorgeous,wonka,1
innovative,neverland,1
freaky,zany,1
freaky,bizarre,1
freaky,ravishing,1
freaky,movie,1
freaky,adventure,1
thrilling,wondrous,1
thrilling,fruitful,1
thrilling,freaky,1
gorgeous,taste,1
gorgeous,zany,1
gorgeous,bizarre,1
gorgeous,ravishing,1
gorgeous,movie,1
gorgeous,adventure,1
gorgeous,thrilling,1
gorgeous,neverland,1
gorgeous,depp,1
over-the-top,experience,1
visual,colors,1
visual,set,1
visual,feast,1
factory,innovative,1
factory,marvelous,1
factory,gorgeous,1
wonka,innovative,1
wonka,marvelous,1
wonka,gorgeous,1
willy,innovative,1
willy,marvelous,1
willy,gorgeous,1
journey,innovative,1
journey,marvelous,1
journey,gorgeous,1
fascinating,neverland,1
visual,designs,1
feast,gorgeous,1
gorgeous,way,1
feast,marvelous,1
gorgeous,bizarreness,1
gorgeous,compensate,1
gorgeous,senses,1
gorgeous,effects,1
gorgeous,colors,1
designs,visual,1
designs,innovative,1
designs,marvelous,1
designs,gorgeous,1
set,visual,1
set,innovative,1
set,marvelous,1
set,gorgeous,1
feast,visual,1
feast,innovative,1
freaky,taste,1
adventure,fruitful,1
adventure,wondrous,1
zany,visual,1
depp,delightful,1
depp,adorable,1
depp,fantastic,1
depp,zany,1
depp,trippy,1
depp,visual,1
depp,over-the-top,1
film,delightful,1
film,adorable,1
film,fantastic,1
film,zany,1
film,trippy,1
film,visual,1
film,over-the-top,1
quality,delightful,1
zany,over-the-top,1
zany,trippy,1
movie,fruitful,1
zany,fantastic,1
over-the-top,film,1
over-the-top,children,1
over-the-top,cast,1
over-the-top,talent,1
over-the-top,score,1
over-the-top,elfman,1
over-the-top,danny,1
over-the-top,splendor,1
over-the-top,weirdness,1
over-the-top,wonka,1
over-the-top,willy,1
over-the-top,interpretation,1
over-the-top,creepy,1
zany,delightful,1
zany,adorable,1
quality,adorable,1
quality,fantastic,1
quality,zany,1
quality,trippy,1
zany,sweet,1
bizarre,sweet,1
wondrous,taste,1
wondrous,zany,1
wondrous,bizarre,1
fruitful,taste,1
fruitful,zany,1
fruitful,bizarre,1
ravishing,sweet,1
ravishing,wondrous,1
ravishing,fruitful,1
sweet,zany,1
sweet,bizarre,1
sweet,ravishing,1
movie,wondrous,1
cinematic,quality,1
cinematic,depp,1
cinematic,zany,1
cinematic,score,1
quality,visual,1
quality,over-the-top,1
cinematic,experience,1
cinematic,children,1
cinematic,cast,1
cinematic,talent,1
cinematic,elfman,1
cinematic,creepy,1
cinematic,danny,1
cinematic,splendor,1
cinematic,weirdness,1
cinematic,wonka,1
cinematic,willy,1
cinematic,interpretation,1
version,psychedelic,1
version,eccentric,1
wilder,awesome,1
roy,single,1
night,single,1
winner,single,1
big,loompa,1
big,oompa,1
big,roy,1
big,deep,1
big,night,1
big,winner,1
rapid,riding,1
sweetness,rapid,1
layer,rapid,1
perfect,riding,1
perfect,sweetness,1
perfect,layer,1
music,rapid,1
deep,single,1
single,oompa,1
elfman,rapid,1
single,loompa,1
burton,usual,1
tim,usual,1
pleased,colorfulness,1
pleased,burton,1
pleased,tim,1
big,star,1
stature,big,1
small,star,1
small,stature,1
musical,deadpan,1
musical,determination,1
musical,glee,1
musical,roy,1
musical,movie,1
musical,numbers,1
music,perfect,1
elfman,perfect,1
move,calm,1
entire,joy,1
entire,visual,1
joint,neverland,1
joint,finding,1
joint,venture,1
previous,neverland,1
previous,finding,1
previous,venture,1
highmore,joint,1
highmore,previous,1
depp,joint,1
depp,previous,1
surprise,joint,1
surprise,previous,1
charlie,joint,1
charlie,previous,1
entire,movie,1
chocolate,enjoyable,1
danny,rapid,1
chocolate,much,1
danny,perfect,1
original,version,1
